SeqNo;Date;Loc Time;TempVAT;TempCabine;Cond;Ip;In;I1+;I1-;I2+;I2-;I3+;I3-;I4+;I4-;I5+;I5-;I6+;I6-;I7+;I7-;I8+;I8-;Carga
7825;09/05/2022;12:17:09.512;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;5;6;6;0;0;7;7;7;8;0;0;7;7;194928
7826;09/05/2022;12:17:10.528;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;5;6;6;0;0;7;7;7;8;0;0;7;7;194928
7827;09/05/2022;12:17:11.516;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;6;6;6;0;0;7;7;7;7;0;0;7;7;194928
7828;09/05/2022;12:17:12.544;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;6;6;6;0;0;7;7;7;7;0;0;7;7;194928
7829;09/05/2022;12:17:13.515;3,79E+07;2,39E+07;   0.000000E+0;36;38;5;5;5;5;6;6;0;0;6;7;7;8;0;0;7;7;194928
7830;09/05/2022;12:17:14.534;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;194928
7831;09/05/2022;12:17:15.534;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;194928
7832;09/05/2022;12:17:16.513;3,79E+07;2,39E+07;   0.000000E+0;37;47;5;7;6;7;6;7;0;0;6;9;7;9;0;0;7;8;194928
7833;09/05/2022;12:17:17.538;3,79E+07;2,39E+07;   0.000000E+0;37;39;5;6;6;6;6;6;0;0;6;7;7;7;0;0;7;7;194928
7834;09/05/2022;12:17:18.507;3,79E+07;2,39E+07;   0.000000E+0;37;39;5;6;6;6;6;6;0;0;6;7;7;7;0;0;7;7;194928
7835;09/05/2022;12:17:19.509;3,79E+07;2,39E+07;   0.000000E+0;36;48;5;7;5;7;6;8;0;0;6;9;7;9;0;0;7;8;194928
7836;09/05/2022;12:17:20.543;3,79E+07;2,39E+07;   0.000000E+0;36;48;5;7;5;7;6;8;0;0;6;9;7;9;0;0;7;8;194928
7837;09/05/2022;12:17:21.525;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;194928
7838;09/05/2022;12:17:22.519;3,79E+07;2,39E+07;   0.000000E+0;36;48;5;7;5;7;6;8;0;0;6;9;7;9;0;0;7;8;194928
7839;09/05/2022;12:17:23.526;3,79E+07;2,39E+07;   0.000000E+0;36;48;5;7;5;7;6;8;0;0;6;9;7;9;0;0;7;8;194928
7840;09/05/2022;12:17:24.515;3,79E+07;2,39E+07;   0.000000E+0;36;38;5;5;5;5;6;6;0;0;6;8;7;7;0;0;7;7;194928
7841;09/05/2022;12:17:25.533;3,79E+07;2,39E+07;   0.000000E+0;36;38;5;5;5;5;6;6;0;0;6;8;7;7;0;0;7;7;194928
7842;09/05/2022;12:17:26.517;3,79E+07;2,39E+07;   0.000000E+0;35;46;4;6;5;6;5;6;0;0;7;11;7;8;0;0;7;9;194928
7843;09/05/2022;12:17:27.513;3,79E+07;2,39E+07;   0.000000E+0;36;37;4;5;5;4;5;5;0;0;8;9;7;7;0;0;7;7;194928
7844;09/05/2022;12:17:28.525;3,79E+07;2,39E+07;   0.000000E+0;36;37;4;5;5;4;5;5;0;0;8;9;7;7;0;0;7;7;194928
7845;09/05/2022;12:17:29.511;3,79E+07;2,39E+07;   0.000000E+0;36;45;4;6;5;6;5;6;0;0;8;10;7;8;0;0;7;9;194928
7846;09/05/2022;12:17:30.510;3,79E+07;2,39E+07;   0.000000E+0;36;38;4;5;5;4;5;5;0;0;8;9;7;8;0;0;7;7;194928
7847;09/05/2022;12:17:31.524;3,79E+07;2,39E+07;   0.000000E+0;36;38;4;5;5;4;5;5;0;0;8;9;7;8;0;0;7;7;194928
7848;09/05/2022;12:17:32.519;3,79E+07;2,39E+07;   0.000000E+0;35;43;4;6;4;6;5;6;0;0;8;10;7;8;0;0;7;7;194928
7849;09/05/2022;12:17:33.509;3,79E+07;2,39E+07;   0.000000E+0;35;43;4;6;4;6;5;6;0;0;8;10;7;8;0;0;7;7;194928
7850;09/05/2022;12:17:34.534;3,79E+07;2,39E+07;   0.000000E+0;35;38;4;4;4;4;5;5;0;0;8;10;7;8;0;0;7;7;194928
7851;09/05/2022;12:17:35.531;3,79E+07;2,39E+07;   0.000000E+0;35;43;4;6;4;5;5;6;0;0;8;10;7;8;0;0;7;8;194928
7852;09/05/2022;12:17:36.539;3,79E+07;2,39E+07;   0.000000E+0;35;43;4;6;4;5;5;6;0;0;8;10;7;8;0;0;7;8;194928
7853;09/05/2022;12:17:37.507;3,79E+07;2,39E+07;   0.000000E+0;35;38;4;4;4;4;5;5;0;0;8;10;7;8;0;0;7;7;195208
7854;09/05/2022;12:17:38.533;3,79E+07;2,39E+07;   0.000000E+0;35;38;4;4;4;4;5;5;0;0;8;10;7;8;0;0;7;7;195208
7855;09/05/2022;12:17:39.512;3,79E+07;2,39E+07;   0.000000E+0;36;43;4;5;5;6;5;6;0;0;8;10;7;8;0;0;7;8;195208
7856;09/05/2022;12:17:40.514;3,79E+07;2,39E+07;   0.000000E+0;36;38;4;4;5;4;5;5;0;0;8;10;7;8;0;0;7;7;195455
7857;09/05/2022;12:17:41.525;3,79E+07;2,39E+07;   0.000000E+0;36;38;4;4;5;4;5;5;0;0;8;10;7;8;0;0;7;7;195455
7858;09/05/2022;12:17:42.526;3,79E+07;2,39E+07;   0.000000E+0;36;43;4;6;5;6;5;6;0;0;8;10;7;8;0;0;7;7;195815
7859;09/05/2022;12:17:43.524;3,79E+07;2,39E+07;   0.000000E+0;36;37;4;4;5;4;5;5;0;0;8;9;7;8;0;0;7;7;196215
7860;09/05/2022;12:17:44.509;3,79E+07;2,39E+07;   0.000000E+0;36;37;4;4;5;4;5;5;0;0;8;9;7;8;0;0;7;7;196215
7861;09/05/2022;12:17:45.531;3,79E+07;2,39E+07;   0.000000E+0;36;43;4;6;5;6;5;7;0;0;8;9;7;8;0;0;7;7;196215
7862;09/05/2022;12:17:46.541;3,79E+07;2,39E+07;   0.000000E+0;36;43;4;6;5;6;5;7;0;0;8;9;7;8;0;0;7;7;196215
7863;09/05/2022;12:17:47.533;3,79E+07;2,39E+07;   0.000000E+0;36;38;4;5;4;4;5;5;0;0;8;9;8;8;0;0;7;7;196215
7864;09/05/2022;12:17:48.525;3,79E+07;2,39E+07;   0.000000E+0;36;44;4;6;5;6;5;7;0;0;8;10;7;8;0;0;7;7;196215
7865;09/05/2022;12:17:49.544;3,79E+07;2,39E+07;   0.000000E+0;36;44;4;6;5;6;5;7;0;0;8;10;7;8;0;0;7;7;196215
7866;09/05/2022;12:17:50.539;3,79E+07;2,39E+07;   0.000000E+0;37;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;8;7;196215
7867;09/05/2022;12:17:51.527;3,79E+07;2,39E+07;   0.000000E+0;37;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;8;7;196215
7868;09/05/2022;12:17:52.508;3,79E+07;2,39E+07;   0.000000E+0;36;41;4;4;5;6;5;6;0;0;8;10;7;8;0;0;7;7;196597
7869;09/05/2022;12:17:53.507;3,79E+07;2,39E+07;   0.000000E+0;34;42;4;5;5;6;5;6;0;0;7;11;7;6;0;0;6;8;196597
7870;09/05/2022;12:17:54.519;3,79E+07;2,39E+07;   0.000000E+0;34;42;4;5;5;6;5;6;0;0;7;11;7;6;0;0;6;8;196597
7871;09/05/2022;12:17:55.506;3,79E+07;2,39E+07;   0.000000E+0;35;40;4;5;5;5;5;6;0;0;7;10;7;7;0;0;7;7;196597
7872;09/05/2022;12:17:56.507;3,79E+07;2,39E+07;   0.000000E+0;38;37;5;5;6;6;6;6;0;0;7;7;7;7;0;0;7;6;196597
7873;09/05/2022;12:17:57.511;3,79E+07;2,39E+07;   0.000000E+0;38;37;5;5;6;6;6;6;0;0;7;7;7;7;0;0;7;6;196597
7874;09/05/2022;12:17:58.515;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;6;5;5;6;6;0;0;7;7;7;7;0;0;7;7;196851
7875;09/05/2022;12:17:59.516;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;6;5;5;6;6;0;0;7;7;7;7;0;0;7;7;196851
7876;09/05/2022;12:18:00.511;3,79E+07;2,39E+07;   0.000000E+0;38;39;5;6;6;6;6;6;0;0;7;7;7;7;0;0;7;7;196851
7877;09/05/2022;12:18:01.510;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;196851
7878;09/05/2022;12:18:02.520;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;196851
7879;09/05/2022;12:18:03.520;3,79E+07;2,39E+07;   0.000000E+0;36;38;5;6;5;5;5;6;0;0;7;7;7;7;0;0;7;7;196851
7880;09/05/2022;12:18:04.509;3,79E+07;2,39E+07;   0.000000E+0;36;38;5;6;5;5;5;6;0;0;7;7;7;7;0;0;7;7;196851
7881;09/05/2022;12:18:05.519;3,79E+07;2,39E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;196851
7882;09/05/2022;12:18:06.507;3,79E+07;2,39E+07;   0.000000E+0;37;37;5;5;5;6;6;5;0;0;7;7;7;7;0;0;7;7;196851
7883;09/05/2022;12:18:07.535;3,79E+07;2,39E+07;   0.000000E+0;37;37;5;5;5;6;6;5;0;0;7;7;7;7;0;0;7;7;196851
7884;09/05/2022;12:18:08.512;3,79E+07;2,39E+07;   0.000000E+0;37;38;5;6;5;5;5;6;0;0;7;7;8;7;0;0;7;7;196851
7885;09/05/2022;12:18:09.532;3,80E+07;2,39E+07;   0.000000E+0;37;37;5;5;5;5;6;6;0;0;7;7;7;7;0;0;7;7;196851
7886;09/05/2022;12:18:10.511;3,80E+07;2,39E+07;   0.000000E+0;37;37;5;5;5;5;6;6;0;0;7;7;7;7;0;0;7;7;196851
7887;09/05/2022;12:18:11.527;3,80E+07;2,39E+07;   0.000000E+0;37;40;5;6;5;6;5;6;0;0;7;7;8;8;0;0;7;7;196851
7888;09/05/2022;12:18:12.553;3,80E+07;2,39E+07;   0.000000E+0;37;40;5;6;5;6;5;6;0;0;7;7;8;8;0;0;7;7;196851
7889;09/05/2022;12:18:13.526;3,80E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;6;6;6;0;0;7;7;7;7;0;0;7;7;196851
7890;09/05/2022;12:18:14.522;3,80E+07;2,39E+07;   0.000000E+0;37;39;5;6;5;6;5;6;0;0;7;7;8;7;0;0;7;7;196851
7891;09/05/2022;12:18:15.533;3,80E+07;2,39E+07;   0.000000E+0;37;39;5;6;5;6;5;6;0;0;7;7;8;7;0;0;7;7;196851
7892;09/05/2022;12:18:16.517;3,80E+07;2,39E+07;   0.000000E+0;36;38;5;5;5;6;6;6;0;0;6;7;7;7;0;0;7;7;196851
7893;09/05/2022;12:18:17.519;3,80E+07;2,39E+07;   0.000000E+0;37;39;5;6;5;6;5;6;0;0;7;7;8;7;0;0;7;7;196851
7894;09/05/2022;12:18:18.516;3,80E+07;2,39E+07;   0.000000E+0;37;39;5;6;5;6;5;6;0;0;7;7;8;7;0;0;7;7;196851
7895;09/05/2022;12:18:19.517;3,80E+07;2,39E+07;   0.000000E+0;36;38;5;6;5;5;6;6;0;0;6;7;7;7;0;0;7;7;196851
7896;09/05/2022;12:18:20.520;3,80E+07;2,40E+07;   0.000000E+0;36;38;5;6;5;5;6;6;0;0;6;7;7;7;0;0;7;7;196851
7897;09/05/2022;12:18:21.529;3,80E+07;2,40E+07;   0.000000E+0;37;39;5;6;5;6;5;6;0;0;7;7;8;7;0;0;7;7;196851
7898;09/05/2022;12:18:22.523;3,80E+07;2,40E+07;   0.000000E+0;36;38;5;5;5;6;6;6;0;0;6;7;7;7;0;0;7;7;196851
7899;09/05/2022;12:18:23.557;3,80E+07;2,40E+07;   0.000000E+0;36;38;5;5;5;6;6;6;0;0;6;7;7;7;0;0;7;7;196851
7900;09/05/2022;12:18:24.529;3,80E+07;2,40E+07;   0.000000E+0;39;37;6;5;5;5;6;5;0;0;7;8;8;7;0;0;7;7;196851
7901;09/05/2022;12:18:25.509;3,80E+07;2,40E+07;   0.000000E+0;39;37;6;5;5;5;6;5;0;0;7;8;8;7;0;0;7;7;196851
7902;09/05/2022;12:18:26.513;3,80E+07;2,40E+07;   0.000000E+0;37;38;4;5;5;5;5;6;0;0;8;8;7;7;0;0;8;7;196851
7903;09/05/2022;12:18:27.507;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;5;5;4;5;5;0;0;8;9;7;7;0;0;7;7;196851
7904;09/05/2022;12:18:28.516;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;5;5;4;5;5;0;0;8;9;7;7;0;0;7;7;196851
7905;09/05/2022;12:18:29.535;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;5;5;6;0;0;8;9;8;7;0;0;7;7;196851
7906;09/05/2022;12:18:30.526;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;7;7;196851
7907;09/05/2022;12:18:31.533;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;7;7;196851
7908;09/05/2022;12:18:32.525;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;5;4;5;5;5;0;0;8;9;8;7;0;0;7;7;196851
7909;09/05/2022;12:18:33.539;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;5;4;5;5;5;0;0;8;9;8;7;0;0;7;7;196851
7910;09/05/2022;12:18:34.530;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;196851
7911;09/05/2022;12:18:35.516;3,80E+07;2,40E+07;   0.000000E+0;36;40;4;5;4;5;5;5;0;0;8;10;8;8;0;0;7;7;196851
7912;09/05/2022;12:18:36.519;3,80E+07;2,40E+07;   0.000000E+0;36;40;4;5;4;5;5;5;0;0;8;10;8;8;0;0;7;7;196851
7913;09/05/2022;12:18:37.521;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;197134
7914;09/05/2022;12:18:38.512;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;197134
7915;09/05/2022;12:18:39.511;3,80E+07;2,40E+07;   0.000000E+0;36;39;4;5;4;4;5;5;0;0;8;10;8;8;0;0;7;7;197134
7916;09/05/2022;12:18:40.520;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;197387
7917;09/05/2022;12:18:41.547;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;197387
7918;09/05/2022;12:18:42.539;3,80E+07;2,40E+07;   0.000000E+0;36;39;4;5;4;5;5;5;0;0;8;9;8;8;0;0;7;7;197741
7919;09/05/2022;12:18:43.534;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;198127
7920;09/05/2022;12:18:44.533;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;4;4;4;5;5;0;0;8;10;8;8;0;0;7;7;198127
7921;09/05/2022;12:18:45.534;3,80E+07;2,40E+07;   0.000000E+0;36;39;4;5;4;5;5;5;0;0;8;9;8;8;0;0;7;7;198127
7922;09/05/2022;12:18:46.512;3,80E+07;2,40E+07;   0.000000E+0;36;39;4;5;4;5;5;5;0;0;8;9;8;8;0;0;7;7;198127
7923;09/05/2022;12:18:47.515;3,80E+07;2,40E+07;   0.000000E+0;37;38;4;4;4;4;5;5;0;0;9;10;8;8;0;0;7;7;198127
7924;09/05/2022;12:18:48.513;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;5;4;5;5;5;0;0;8;9;8;7;0;0;7;7;198127
7925;09/05/2022;12:18:49.519;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;5;4;5;5;5;0;0;8;9;8;7;0;0;7;7;198127
7926;09/05/2022;12:18:50.515;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;7;7;198127
7927;09/05/2022;12:18:51.539;3,80E+07;2,40E+07;   0.000000E+0;36;37;4;4;4;4;5;5;0;0;8;9;8;8;0;0;7;7;198127
7928;09/05/2022;12:18:52.511;3,80E+07;2,40E+07;   0.000000E+0;36;38;4;5;4;5;5;5;0;0;8;9;8;7;0;0;7;7;198500
7929;09/05/2022;12:18:53.531;3,80E+07;2,40E+07;   0.000000E+0;36;43;4;5;4;5;5;7;0;0;8;12;8;6;0;0;7;8;198500
7930;09/05/2022;12:18:54.525;3,80E+07;2,40E+07;   0.000000E+0;36;43;4;5;4;5;5;7;0;0;8;12;8;6;0;0;7;8;198500
7931;09/05/2022;12:18:55.533;3,80E+07;2,40E+07;   0.000000E+0;36;37;5;5;5;4;6;6;0;0;7;9;7;7;0;0;6;6;198500
7932;09/05/2022;12:18:56.507;3,80E+07;2,40E+07;   0.000000E+0;36;37;5;5;5;6;6;6;0;0;7;7;7;7;0;0;6;6;198500
7933;09/05/2022;12:18:57.512;3,80E+07;2,40E+07;   0.000000E+0;36;37;5;5;5;6;6;6;0;0;7;7;7;7;0;0;6;6;198500
7934;09/05/2022;12:18:58.518;3,80E+07;2,40E+07;   0.000000E+0;34;46;5;7;5;7;5;7;0;0;6;9;7;8;0;0;6;8;198747
7935;09/05/2022;12:18:59.536;3,80E+07;2,40E+07;   0.000000E+0;34;46;5;7;5;7;5;7;0;0;6;9;7;8;0;0;6;8;198747
7936;09/05/2022;12:19:00.523;3,80E+07;2,40E+07;   0.000000E+0;34;39;5;6;5;6;5;6;0;0;6;7;7;7;0;0;6;7;198747
7937;09/05/2022;12:19:01.511;3,80E+07;2,40E+07;   0.000000E+0;35;46;5;7;5;7;5;7;0;0;6;9;7;8;0;0;7;8;198747
7938;09/05/2022;12:19:02.521;3,80E+07;2,40E+07;   0.000000E+0;35;46;5;7;5;7;5;7;0;0;6;9;7;8;0;0;7;8;198747
7939;09/05/2022;12:19:03.517;3,80E+07;2,40E+07;   0.000000E+0;35;39;5;6;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7940;09/05/2022;12:19:04.514;3,80E+07;2,40E+07;   0.000000E+0;35;39;5;6;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7941;09/05/2022;12:19:05.521;3,80E+07;2,40E+07;   0.000000E+0;35;46;5;7;5;7;5;7;0;0;6;8;7;9;0;0;7;8;198747
7942;09/05/2022;12:19:06.530;3,80E+07;2,40E+07;   0.000000E+0;35;38;5;5;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7943;09/05/2022;12:19:07.521;3,80E+07;2,40E+07;   0.000000E+0;35;38;5;5;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7944;09/05/2022;12:19:08.508;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;7;5;7;0;0;7;9;7;8;0;0;7;8;198747
7945;09/05/2022;12:19:09.538;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;198747
7946;09/05/2022;12:19:10.508;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;198747
7947;09/05/2022;12:19:11.535;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;7;5;7;0;0;7;9;7;8;0;0;7;8;198747
7948;09/05/2022;12:19:12.540;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;7;5;7;0;0;7;9;7;8;0;0;7;8;198747
7949;09/05/2022;12:19:13.535;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;5;6;0;0;7;7;7;7;0;0;7;7;198747
7950;09/05/2022;12:19:14.528;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;7;6;7;0;0;6;8;7;9;0;0;7;8;198747
7951;09/05/2022;12:19:15.538;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;7;6;7;0;0;6;8;7;9;0;0;7;8;198747
7952;09/05/2022;12:19:16.530;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;198747
7953;09/05/2022;12:19:17.534;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;198747
7954;09/05/2022;12:19:18.540;3,81E+07;2,40E+07;   0.000000E+0;36;46;5;7;5;6;6;7;0;0;6;9;7;9;0;0;7;8;198747
7955;09/05/2022;12:19:19.527;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;198747
7956;09/05/2022;12:19:20.522;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;6;5;6;6;6;0;0;6;7;7;7;0;0;7;7;198747
7957;09/05/2022;12:19:21.531;3,81E+07;2,40E+07;   0.000000E+0;35;42;5;7;5;6;5;6;0;0;6;9;7;7;0;0;7;7;198747
7958;09/05/2022;12:19:22.525;3,81E+07;2,40E+07;   0.000000E+0;35;39;5;6;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7959;09/05/2022;12:19:23.528;3,81E+07;2,40E+07;   0.000000E+0;35;39;5;6;5;6;5;6;0;0;6;7;7;7;0;0;7;7;198747
7960;09/05/2022;12:19:24.536;3,81E+07;2,40E+07;   0.000000E+0;36;44;5;7;5;6;5;7;0;0;7;8;7;8;0;0;7;8;198747
7961;09/05/2022;12:19:25.510;3,81E+07;2,40E+07;   0.000000E+0;36;44;5;7;5;6;5;7;0;0;7;8;7;8;0;0;7;8;198747
7962;09/05/2022;12:19:26.533;3,81E+07;2,40E+07;   0.000000E+0;36;39;5;5;5;5;5;5;0;0;7;9;7;7;0;0;7;8;198747
7963;09/05/2022;12:19:27.536;3,81E+07;2,40E+07;   0.000000E+0;36;43;4;6;5;6;5;7;0;0;8;10;7;7;0;0;7;7;198747
7964;09/05/2022;12:19:28.506;3,81E+07;2,40E+07;   0.000000E+0;36;43;4;6;5;6;5;7;0;0;8;10;7;7;0;0;7;7;198747
7965;09/05/2022;12:19:29.531;3,81E+07;2,39E+07;   0.000000E+0;37;38;4;5;4;5;5;5;0;0;9;9;8;7;0;0;7;7;198747
7966;09/05/2022;12:19:30.524;3,81E+07;2,39E+07;   0.000000E+0;36;43;4;6;5;6;5;6;0;0;8;10;7;8;0;0;7;7;198747
7967;09/05/2022;12:19:31.533;3,81E+07;2,39E+07;   0.000000E+0;36;43;4;6;5;6;5;6;0;0;8;10;7;8;0;0;7;7;198747
7968;09/05/2022;12:19:32.526;3,81E+07;2,39E+07;   0.000000E+0;37;37;4;5;4;4;5;5;0;0;9;9;8;7;0;0;7;7;198747
7969;09/05/2022;12:19:33.525;3,81E+07;2,39E+07;   0.000000E+0;37;37;4;5;4;4;5;5;0;0;9;9;8;7;0;0;7;7;198747
7970;09/05/2022;12:19:34.531;3,81E+07;2,39E+07;   0.000000E+0;36;44;4;6;5;6;5;7;0;0;8;10;7;8;0;0;7;7;198747
7971;09/05/2022;12:19:35.527;3,81E+07;2,39E+07;   0.000000E+0;38;37;4;4;4;4;5;5;0;0;9;10;8;7;0;0;8;7;198747
7972;09/05/2022;12:19:36.566;3,81E+07;2,39E+07;   0.000000E+0;38;37;4;4;4;4;5;5;0;0;9;10;8;7;0;0;8;7;198747
7973;09/05/2022;12:19:37.539;3,81E+07;2,39E+07;   0.000000E+0;35;44;4;6;4;6;5;7;0;0;8;10;7;8;0;0;7;7;199032
7974;09/05/2022;12:19:38.538;3,81E+07;2,39E+07;   0.000000E+0;35;44;4;6;4;6;5;7;0;0;8;10;7;8;0;0;7;7;199032
7975;09/05/2022;12:19:39.512;3,81E+07;2,39E+07;   0.000000E+0;37;37;4;5;4;4;5;5;0;0;9;9;8;7;0;0;7;7;199032
7976;09/05/2022;12:19:40.521;3,81E+07;2,39E+07;   0.000000E+0;36;40;4;6;5;4;5;5;0;0;8;10;7;8;0;0;7;7;199287
7977;09/05/2022;12:19:41.530;3,81E+07;2,39E+07;   0.000000E+0;36;40;4;6;5;4;5;5;0;0;8;10;7;8;0;0;7;7;199287
7978;09/05/2022;12:19:42.529;3,81E+07;2,39E+07;   0.000000E+0;37;38;4;5;4;4;5;5;0;0;9;10;8;7;0;0;7;7;199643
7979;09/05/2022;12:19:43.538;3,81E+07;2,39E+07;   0.000000E+0;36;39;4;5;5;4;5;5;0;0;8;10;7;8;0;0;7;7;199643
7980;09/05/2022;12:19:44.536;3,81E+07;2,39E+07;   0.000000E+0;36;39;4;5;5;4;5;5;0;0;8;10;7;8;0;0;7;7;200033
7981;09/05/2022;12:19:45.537;3,81E+07;2,39E+07;   0.000000E+0;36;37;4;4;4;5;5;5;0;0;8;9;8;7;0;0;7;7;200033
7982;09/05/2022;12:19:46.530;3,81E+07;2,39E+07;   0.000000E+0;36;37;4;4;4;5;5;5;0;0;8;9;8;7;0;0;7;7;200033
7983;09/05/2022;12:19:47.529;3,81E+07;2,39E+07;   0.000000E+0;36;41;4;5;5;6;5;5;0;0;8;10;7;8;0;0;7;7;200033
7984;09/05/2022;12:19:48.521;3,81E+07;2,39E+07;   0.000000E+0;36;37;4;4;4;5;5;5;0;0;8;9;8;7;0;0;7;7;200033
7985;09/05/2022;12:19:49.532;3,81E+07;2,39E+07;   0.000000E+0;36;37;4;4;4;5;5;5;0;0;8;9;8;7;0;0;7;7;200033
7986;09/05/2022;12:19:50.527;3,81E+07;2,39E+07;   0.000000E+0;36;38;4;4;5;5;5;5;0;0;8;9;7;8;0;0;7;7;200033
7987;09/05/2022;12:19:51.532;3,81E+07;2,39E+07;   0.000000E+0;36;38;4;4;5;5;5;5;0;0;8;9;7;8;0;0;7;7;200033
7988;09/05/2022;12:19:52.531;3,81E+07;2,39E+07;   0.000000E+0;36;37;4;4;4;5;5;5;0;0;8;9;8;7;0;0;7;7;200418
7989;09/05/2022;12:19:53.515;3,81E+07;2,39E+07;   0.000000E+0;36;41;4;5;5;5;5;7;0;0;8;12;7;6;0;0;7;6;200418
7990;09/05/2022;12:19:54.513;3,81E+07;2,39E+07;   0.000000E+0;36;41;4;5;5;5;5;7;0;0;8;12;7;6;0;0;7;6;200418
7991;09/05/2022;12:19:55.539;3,81E+07;2,39E+07;   0.000000E+0;36;38;5;5;5;5;6;6;0;0;7;8;7;7;0;0;6;7;200418
7992;09/05/2022;12:19:56.527;3,81E+07;2,39E+07;   0.000000E+0;37;37;4;5;5;6;6;6;0;0;7;7;8;7;0;0;7;6;200418
7993;09/05/2022;12:19:57.538;3,81E+07;2,39E+07;   0.000000E+0;37;37;4;5;5;6;6;6;0;0;7;7;8;7;0;0;7;6;200418
7994;09/05/2022;12:19:58.507;3,81E+07;2,39E+07;   0.000000E+0;37;37;5;5;6;5;6;6;0;0;7;7;7;7;0;0;6;7;200672
7995;09/05/2022;12:19:59.511;3,81E+07;2,39E+07;   0.000000E+0;37;37;5;5;6;5;6;6;0;0;7;7;7;7;0;0;6;7;200672
7996;09/05/2022;12:20:00.526;3,81E+07;2,39E+07;   0.000000E+0;37;38;5;5;5;6;6;6;0;0;6;7;8;7;0;0;7;7;200672
7997;09/05/2022;12:20:01.527;3,81E+07;2,39E+07;   0.000000E+0;38;37;5;5;6;5;6;6;0;0;7;7;7;7;0;0;7;7;200672
